arxiv_id,title,first_submitted,primary_category,D1,D2,D3,D4,D5,D6,D7_code,D7_data,D8,D9,needs_fulltext,evidence
2605.28655,AutoScientists: Self-Organizing Agent Teams for Long-Running Scientific Experimentation,2026-05-27,cs.AI,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,MULTI,BENCHMARK_METRIC;HELD_OUT_TRANSFER,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'decentralized team of AI agents for long-running computational scientific experimentation... self-organize into teams around promising hypotheses, critique proposals before using experimental compute'; held-out transfer: 'Applied without modification across all 217 ProteinGym assays'; domains span biomedical ML, LM training, protein fitness."
2605.29234,"Rethinking Literature Search Evaluation: Deep Research Helps, and Human Citation Lists Are Not a Ground Truth",2026-05-28,cs.AI,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,METHOD,UNSPECIFIED,0,'stress-testing the human reference list as an evaluation target'; 'we use a neutral LLM-as-a-judge'; headline argues 'against single-axis literature-search evaluation'.
2605.29522,DeepSurvey: Enhancing Analytical Depth and Citation Reliability in Automated Survey Generation,2026-05-28,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,MULTI,BENCHMARK_METRIC;LLM_JUDGE;HUMAN_EXPERT,PROVENANCE,NO,NO,CAPABILITY,EVALUATOR,0,"'DeepSurvey, an agentic system' chaining retrieval, full-text keynote extraction and writing; 'enforces evidence-constrained citation assignment... validate citation-claim alignment'; 'preferred over human-written surveys by domain experts'; 'generalizes more robustly across domains (CS-to-non-CS)'."
2605.29861,Towards Verifiable Multimodal Deep Research: A Multi-Agent Harness for Interleaved Report Generation,2026-05-28,cs.CL,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE;REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,"'Ptah orchestrates the lifecycle from user query to rendered web report through planning, research, and writing stages'; 'A verifier agent... enforcing factual grounding, citation fidelity'; 'code is released at https://github.com/SnowNation101/Ptah'."
2605.30003,Discovering Cooperative Pipelines: Autoresearch for Sequential Social Dilemmas,2026-05-28,cs.MA,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,"'an outer-loop AI agent autonomously redesigns the inner-loop pipeline... edits system prompts, feedback functions... runs evaluations, and decides what to keep'; 'Code at github.com/vicgalle/autoresearch-social-dilemmas'."
2605.30284,ProjectionBench: Evaluating Scientific Hypothesis Generation in LLMs Under Progressive Information Disclosure,2026-05-28,cs.AI,BENCHMARK,NA,IDEATION,MATERIALS,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'We introduce a benchmark framework for evaluating model performance in scientific discovery'; 'evaluated via automated semantic similarity of constituent atomic claims'; '45 papers spanning bioactive materials, mechanical materials, and nanomaterials'."
2605.30329,SoundnessBench: Can Your AI Scientist Really Tell Good Research Ideas from Bad Ones?,2026-05-28,cs.LG,BENCHMARK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'SoundnessBench, a curated benchmark of 1,099 machine-learning research proposals... labeled with reviewer soundness sub-scores'; tests whether LLMs 'can judge the methodological viability of a research idea'."
2605.30727,MosaicLeaks:Privacy Risks in Querying-in-the-Open for Deep Research Agents,2026-05-29,cs.CL,BENCHMARK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'We introduce MosaicLeaks, a benchmark of 1,001 multi-hop deep research tasks'; 'We evaluate leakage with an adversary LLM'; PA-DR training method is a secondary contribution."
2605.30824,Planner-Centric Reinforcement Learning for Deep Research with Structure-Aware Reward,2026-05-29,cs.AI,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'We propose DecomposeR, a planner-centric deep research framework that represents research plans as typed directed acyclic graphs'; contribution is a two-stage RL training method, not a deployed research system."
2605.30947,Extending AI for Research to the Humanities: A Multi-Agent Framework for Evidence-Grounded Scholarship,2026-05-29,cs.CL,SYSTEM,L2_PIPELINE,LITERATURE;ANALYSIS;WRITING,SOCIAL_SCI,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE;REPRO_ARTIFACTS,YES,YES,CAPABILITY,NONE_CLAIMED,0,"'SPIRE... cooperating agent roles (source discovery, evidence annotation, comparison, provenance checking, sampling, citation binding, and argumentative synthesis)'; 'receives higher blind-judge scores'; 'Code, data catalogues, and reproduction scripts are released'."
2605.30961,EvoGens: A Population-Based Heuristic Search Framework for Scientific Idea Generation,2026-05-29,cs.CL,SYSTEM,L1_STAGE,IDEATION;LITERATURE,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'EvoGens, an evolution-inspired framework that recasts scientific idea generation as an evolutionary search'; 'rank-based mutation with differentiated retrieval planning to incorporate external knowledge'; 'under the current automatic evaluation protocol'."
2606.00644,ForeSci: Evaluating LLM Agents for Forward-Looking AI Research Judgment,2026-05-30,cs.AI,BENCHMARK,NA,IDEATION;LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'ForeSci, a temporally controlled benchmark for evaluating whether LLM agents can make such forward-looking research judgements'; 'Each task is paired with a cutoff-aligned offline knowledge base'."
2606.01013,Can AI Review Improve Paper Drafting? An Empirical Study on 20 Computer Architecture Submissions,2026-05-31,cs.AI,CASE_STUDY,L1_STAGE,REVIEW,OTHER,HUMAN_EXPERT;LLM_JUDGE,REPRO_ARTIFACTS,YES,YES,CAPABILITY,EVALUATOR,0,"'We study 20 computer architecture papers ... to expose how well AI review aligns with human review'; tool 'generates structured AI review of a draft paper, available at https://github.com/unarylab/ai-paper-review'; 'The release of the tool and the case study data'."
2606.01091,Deep Research as Rubric for Reinforcement Learning,2026-05-31,cs.CL,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,'a two-stage framework for constructing such rubrics'; 'Stage I elicits domain facts ... through iterative multi-turn agentic search'; 'We evaluate on 6 benchmarks'.
2606.02060,Where Do Deep-Research Agents Go Wrong? Span-Level Error Localization in Agent Trajectories,2026-06-01,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,TRACES;PROVENANCE,NO,NO,METHOD,EVALUATOR,0,"'we build TELBench, a 1,000-instance benchmark'; 'DRIFT, a claim-centric auditing framework that tracks agent claims, checks their support in trajectory evidence'; 'annotate harmful error spans through LLM-assisted expert review'."
2606.02184,The Ghost Couple: Correlated LLM Name Priors and Their Haunting of the Web and Academic Publishing,,,CASE_STUDY,UNCLEAR,WRITING,OTHER,REAL_WORLD,NONE,NO,NO,DISCOVERY,NONE_CLAIMED,1,"'we identify 1,655 ghost-authored records claiming nonexistent journals with fabricated publication dates' on Zenodo; abstract does not state how autonomously the generating pipelines operated."
2606.02320,TVIR: Building Deep Research Agents Towards Text-Visual Interleaved Report Generation,2026-06-01,cs.CL,BENCHMARK,NA,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE,NO,NO,METHOD,UNSPECIFIED,0,"'TVIR-Bench, a benchmark of 100 expert-curated multimodal deep research tasks' and 'TVIR-Agent ... serves as a strong baseline'; 'generating charts with traceable sources'; 'dual-path evaluation framework'."
2606.03029,Conditional Hypothesis Generation for LLM-Based Text Analysis with Researcher-Specified Covariates,2026-06-02,cs.CL,FRAMEWORK,NA,IDEATION;ANALYSIS,SOCIAL_SCI,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,NO,NO,METHOD,CO_PERFORMER,0,'a framework that incorporates researcher-specified covariates to steer hypothesis discovery'; 'Synthetic experiments ... and expert evaluation on two real-world datasets'.
2606.03435,CP-Agent: Context-Aware Multimodal Reasoning for Cellular Morphological Profiling under Chemical Perturbations,2026-06-02,cs.AI,SYSTEM,L1_STAGE,ANALYSIS;WRITING,BIOMED,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'CP-Agent, an agentic multimodal large language model ... generating mechanism-relevant, human-interpretable rationales'; 'compiles rationales into a structured report'; 'maximum F1-score of 0.896'; experimental design only 'guided', not executed."
2606.03755,LAP: An Agent-to-Instrument Protocol for Autonomous Science,2026-06-02,cs.AI,FRAMEWORK,NA,NA,OTHER,NONE,PROVENANCE;UNCERTAINTY,NO,NO,METHOD,GATEKEEPER,0,"'We present the Lab Agent Protocol (LAP), a protocol design'; 'a safety-fence handshake with operator-confirmation tokens ... gating hazardous and irreversible operations'; 'MeasurementResult schema ... calibration-anchored, uncertainty-bearing'."
2606.04507,Self-Evolving Deep Research via Joint Generation and Evaluation,2026-06-03,cs.CL,FRAMEWORK,NA,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,METHOD,NONE_CLAIMED,0,'a self-evolving co-evolutionary training framework for deep research evaluation and generation (SCORE)'; 'Extensive experiments on deep research benchmarks'.
2606.05238,DeployBench: Benchmarking LLM Agents for Research Artifact Deployment,2026-06-03,cs.SE,BENCHMARK,NA,EXECUTION,MULTI,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'DeployBench, a multi-domain benchmark of 51 research-artifact deployment tasks spanning AI/ML, computer systems, and scientific computing'; 'Each task is verified by a hidden pipeline that executes the paper's designated experiment'."
2606.05241,Search-Time Contamination in Deep Research Agents: Measuring Performance Inflation in Public Benchmark Evaluation,2026-06-03,cs.CR,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,'We define three contamination types ... and develop detection algorithms to identify them and quantify their impact'; 'Evaluating modern deep research agents on six public benchmarks'.
2606.05443,MIRAI: Prediction and Generation of High-Impact Academic Research,2026-06-03,cs.DL,SYSTEM,L1_STAGE,IDEATION,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,NONE,PARTIAL,NO,CAPABILITY,NONE_CLAIMED,0,'a research ideation pipeline built on top of MIRAI that produces research ideas oriented towards high impact'; 'judged ... by an unbiased LLM judge at a 4:3 ratio'; 'We make the 5-year citation prediction model publicly available at https://predict-paper-impact.vercel.app'.
2606.07074,SlimSearcher: Training Efficiency-Aware Web Agents via Adaptive Reward Gating,2026-06-05,cs.LG,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we propose SlimSearcher, a principled framework that pushes the Pareto frontier between accuracy and computational cost across both Supervised Fine-Tuning (SFT) and Reinforcement Learning' - training method, not a research system; evaluated on GAIA/BrowseComp information-seeking (search/literature-type) benchmarks."
2606.07299,DuMate-DeepResearch: An Auditable Multi-Agent System with Recursive Search and Rubric-Grounded Reasoning,2026-06-05,cs.AI,SYSTEM,L3_CLOSED_LOOP,LITERATURE;WRITING,GENERAL_ML,BENCHMARK_METRIC,TRACES,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'iteratively frame problems, acquire evidence, verify sources, and synthesize long-form reports'; 'making every intermediate decision and tool invocation explicitly traceable'; 'continuously revises it through reflection, re-planning, backtracking' with no human gate mentioned."
2606.07462,Act As a Real Researcher: A Suite of Benchmarks Evaluating Frontier LLMs and Agentic Harnesses in Research Lifecycle,2026-06-05,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,YES,METHOD,UNSPECIFIED,0,'we propose AARRI-Bench ... the first benchmark in this series'; 'Our data is released at https://github.com/AARR-bench/AARRI-bench'.
2606.07576,When Should an AI Scientist Stop? Verifiable Experiment Steering and Refusal for Autonomous Discovery,2026-05-26,cs.LG,FRAMEWORK,NA,EXP_DESIGN;ANALYSIS,MULTI,BENCHMARK_METRIC;REAL_WORLD,UNCERTAINTY;REPRO_ARTIFACTS,YES,NO,METHOD,UNSPECIFIED,0,"'a verification layer for AI scientists that couples unresolved-subspace experiment steering (select) ... and residual-based library inadequacy detection (refuse)'; 'in a retrospective audit of 40 positive claims from the published A-Lab autonomous materials system, the refuse guard flags all 4 claims later marked inconclusive'; pharmacokinetic, EPA and materials testbeds; 'Code is available at ht"
2606.07591,ResearchClawBench: A Benchmark for End-to-End Autonomous Scientific Research,2026-05-28,cs.LG,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,'a benchmark for evaluating autonomous scientific research across 40 tasks from 10 scientific domains'; 'Expert-curated multimodal rubrics decompose the target scientific artifacts into weighted criteria'.
2606.07697,TianJi-Environ: An Autonomous AI Scientist for Atmospheric Environmental Research,2026-06-05,physics.ao-ph,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,OTHER,NONE,TRACES;UNCERTAINTY,NO,NO,CAPABILITY,UNSPECIFIED,0,"'the first WRF-Chem-based multi-agent framework that autonomously drives complex atmospheric-chemistry simulations, converting mechanistic hypotheses into executable configurations, testing experiments, and evidence criteria'; 'judges the evidence for ozone response to NOx control to be incomplete'; atmospheric environmental research domain; only two demonstrative cases, no metric-based evaluation"
2606.08036,GIScholarBench: Benchmarking LLM Overconfidence in GIS Research,2026-06-06,cs.IR,BENCHMARK,NA,NA,OTHER,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we introduce GIScholarBench, a benchmark built from 10,865 papers published in 25 core GIScience journals'; GIScience domain fits none of the listed categories."
2606.08234,SciTrace: Trajectory-Aware Safety Reasoning for Scientific Discovery Agents,2026-06-06,cs.AI,FRAMEWORK,NA,IDEATION;EXECUTION;WRITING;REVIEW,MULTI,BENCHMARK_METRIC,TRACES,NO,NO,METHOD,NONE_CLAIMED,0,"'we introduce SciTrace, a framework that weaves safety reasoning into every stage of the scientific agent pipeline'; 'maintains a cumulative risk state across the Thinker, Experimenter, Writer, and Reviewer stages'; '240 high-risk research tasks ... spanning six scientific domains'."
2606.08256,"Traxia: A Framework for Verifiable, Agent-Native Scientific Publishing",2026-06-06,cs.AI,FRAMEWORK,NA,WRITING;REVIEW,OTHER,NONE,TRACES;PROVENANCE;UNCERTAINTY,NO,NO,CONCEPTUAL,CO_PERFORMER,0,"'This paper presents architectural foundations and formal specifications only; it does not report empirical results'; 'every paper carries a reasoning trace, every claim a confidence interval'; 'collaborate with humans in a shared provenance model'."
2606.08301,Unraveling the Ai2 Asta Scholarly Research Assistant Citation System,2026-06-06,cs.DL,CASE_STUDY,L1_STAGE,LITERATURE,OTHER,BENCHMARK_METRIC,PROVENANCE,NO,NO,CAPABILITY,EVALUATOR,0,"'ten domain-specific queries were submitted to Asta's Summarise Literature feature, and two independent rounds of data collection were conducted'; 'reports integrating numerous in-text citations grounded in retrieved evidence'; authors only assess outputs."
2606.08532,DN-Hypo-Pipeline: An AI-Driven Workflow for Generating Hypotheses using Large Language Models and Scientific Explanations,2026-06-07,cs.AI,SYSTEM,L1_STAGE,IDEATION;LITERATURE,GENERAL_ML,LLM_JUDGE;HUMAN_EXPERT;BENCHMARK_METRIC,NONE,NO,NO,DISCOVERY,CO_PERFORMER,0,"'it abstracts the universals instantiated in the phenomenon's formation process, retrieves the laws relating those universals, and deductively reconstructs a new, testable explanation'; 'judged by both LLMs and human experts'; 'we translated the two highest-scoring hypotheses into novel algorithms one that reduces the Transformer's theoretical complexity'."
2606.08671,SkillHone: A Harness for Continual Agent Skill Evolution Through Persistent Decision History,2026-06-07,cs.LG,FRAMEWORK,NA,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,TRACES,NO,NO,METHOD,NONE_CLAIMED,0,"'We introduce SkillHone, a harness for continual agent skill evolution grounded in persistent decision history'; 'recording structured histories of diagnoses, revisions, evidence, and outcomes'; 'On deep-research benchmarks ... outperforms the commercially backed deep-research agent by 15.8 points on GAIA'."
2606.09105,Graph2Idea:Retrieval-Augmented Scientific Idea Generation with Graph-Structured Contexts,2026-06-08,cs.AI,SYSTEM,L1_STAGE,IDEATION;LITERATURE,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,PROVENANCE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'retrieves papers according to the input topic ... guides the LLM to synthesize candidate ideas'; 'Experiments on a scientific idea generation benchmark ... under the automatic evaluation protocol' (Novelty/Quality/Feasibility scores); 'traceable recombination of prior scientific knowledge'
2606.09198,MASS: Deep Research for Social Sciences with Memory-Augmented Social Simulation,2026-06-08,cs.AI,SYSTEM,L2_PIPELINE,LITERATURE;EXECUTION;ANALYSIS;WRITING,SOCIAL_SCI,BENCHMARK_METRIC;LLM_JUDGE,NONE,NO,NO,CAPABILITY,UNSPECIFIED,1,'leverages highly realistic and research-oriented social simulations to enhance ... LLMs-generated research'; '6.81% improvement in generation overall quality ... 17.19% gain in Insight'; human role and gating not described
2606.09500,Deterministic Integrity Gates for LLM-Assisted Clinical Manuscript Preparation: An Auditable Biomedical Informatics Architecture,2026-06-08,cs.AI,FRAMEWORK,NA,WRITING;REVIEW,BIOMED,BENCHMARK_METRIC;LLM_JUDGE,TRACES;PROVENANCE;REPRO_ARTIFACTS;FORMAL_VERIF,YES,PARTIAL,METHOD,GATEKEEPER,0,"'This determinism-where-possible split, organized as an integrity-gate taxonomy, is the core contribution'; 'gate every stage transition with halt-on-failure'; 'auditable, re-executable trail that exposes the evidence a human needs to check'; 'MedSci Skills is MIT-licensed and archived'"
