arxiv_id,final_decision,final_reason,rule_applied,justification,layer1_A,layer1_B,layer1_agreement,reverses_unanimous_include
2606.08671,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"Generic agent skill-evolution harness evaluated on GAIA/WebWalkerQA browsing benchmarks, not scientific research work.",exclude,exclude,agree,0
2606.08723,exclude,EC7_HUMAN_AI_USE,BR5,"Survey and governance agenda about researchers' use of LLM tools in their workflows, not about autonomous AI research systems.",include,include,agree,1
2606.08936,exclude,EC6_ASSISTIVE,BR3,"Workshop report on GenAI-enhanced academic search systems supporting human researchers, not autonomous research systems.",borderline,borderline,needs_adjudication,0
2606.09105,include,IC1,BR2,System that autonomously generates scientific research ideas via knowledge-graph-grounded retrieval (ideation stage).,include,include,agree,0
2606.09198,include,IC1,none,Agent system that autonomously generates social-science research papers grounded in simulation-derived evidence.,include,include,agree,0
2606.09500,include,IC3,BR5,Auditable verification/integrity-gate architecture for end-to-end AI-produced scientific manuscripts.,include,include,agree,0
2606.09556,exclude,EC8_GENERIC_ANALYSIS,BR6,"Despite the AI Scientist framing, the agent's task is drug-asset valuation (business/due-diligence analysis), not producing scientific hypotheses, mechanisms, or claims.",include,include,agree,1
2606.09730,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,Delegation training for deep-research agents evaluated only on BrowseComp-style generic browsing QA.,borderline,exclude,needs_adjudication,0
2606.09748,include,IC2,BR7,Evaluation methodology for deep research agents' research-report quality under multi-turn process-level feedback.,include,include,agree,0
2606.10159,include,IC3,BR5,Integrity study showing AI systems performing peer review are vulnerable to adversarial manipulation of scientific evaluation.,include,include,agree,0
2606.10587,include,IC1,BR2,"Framework for generating diverse scientific hypotheses in real domains (molecular, equation, algorithm discovery).",include,include,agree,0
2606.10806,include,IC1,none,Autonomous mathematical research agent that generates conjectures and drives proof progress.,include,include,agree,0
2606.11045,exclude,EC8_GENERIC_ANALYSIS,BR6,"Studies agents searching for high-performing ML models on generic benchmark datasets, ML engineering not scientific research.",include,include,agree,1
2606.11176,exclude,EC8_GENERIC_ANALYSIS,BR6,"End-to-end agent for data journalism stories, not framed as scientific research.",borderline,exclude,needs_adjudication,0
2606.11247,exclude,EC2,BR4,"Perspective on physics-constrained generative models as design instruments, no autonomous research decision loop as subject.",exclude,exclude,agree,0
2606.11337,include,IC2,BR3,Benchmark and clean-room harness evaluating agents that autonomously synthesize scientific conclusions from literature.,include,include,agree,0
2606.11522,include,IC3,BR5,Audit/control-loop protocol governing candidate selection integrity in autonomous research agents.,include,include,agree,0
2606.11762,exclude,EC1,none,"Domain-agnostic LLM creativity evaluation; research ideation is only one incidental test domain, not a benchmark for research systems.",exclude,borderline,needs_adjudication,0
2606.11897,include,IC3,BR5,"Framework for certainty-aware, verifiable skills so scientific AI co-scientist agents do not mistake uncertain claims for conclusions.",include,include,agree,0
2606.11926,include,IC1,none,Autonomous research framework running long-horizon hypothesis-experiment-refinement loops on real research tasks.,include,include,agree,0
2606.12071,include,IC2,none,Benchmark and evaluation methodology for novelty assessment of AI-generated research questions.,include,include,agree,0
2606.12848,include,IC3,BR5,Oversight architecture and reliability study for research produced by AI agent pipelines in social science.,include,include,agree,0
2606.13148,include,IC2,BR6,Benchmark for agents executing grounded Earth-science analysis and simulation workflows on domain science data.,include,include,agree,0
2606.13662,include,IC1,none,Environment-engineered agent system for metric-driven autonomous scientific discovery with iterative propose-validate loops.,include,include,agree,0
2606.13669,exclude,EC2,BR3,"Knowledge-graph extraction pipeline and dataset serving as infrastructure for agents, not an autonomous literature-synthesis system itself.",borderline,borderline,needs_adjudication,0
2606.13710,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"Self-evolving deep research agent trained and evaluated on generic long-form web-research benchmarks, not scientific research work.",include,include,agree,1
2606.13859,include,IC1,BR4,"Closed-loop system that autonomously proposes, ranks, and experimentally validates processing protocols from prior results.",include,include,agree,0
2606.14945,exclude,EC8_GENERIC_ANALYSIS,BR6,"Agent architecture evaluated on hyperparameter tuning and code optimization, generic ML engineering not scientific research.",include,include,agree,1
2606.15345,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"Cross-lingual BrowseComp-style browsing/QA benchmark for general web-research agents, not scientific research.",exclude,exclude,agree,0
2606.15367,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,Training pipeline for general-purpose deep research/report agents evaluated on generic browsing and QA benchmarks.,borderline,exclude,needs_adjudication,0
2606.15497,include,IC1,none,"End-to-end AI Scientist autonomously performing ideation, experimentation, writing, and peer review.",include,include,agree,0
2606.15504,exclude,EC1,none,"Multi-agent clinical decision support application, not a system performing scientific research.",exclude,exclude,agree,0
2606.15931,include,IC1,BR2,Multi-agent system autonomously mining literature to generate verifiable drug-discovery hypotheses in a real scientific domain.,include,include,agree,0
2606.16133,include,IC1,BR4,Closed-loop materials discovery framework autonomously deciding which candidates to validate with DFT and feeding results back.,include,include,agree,0
2606.16822,exclude,EC7_HUMAN_AI_USE,BR5,"Position on human epistemic vigilance when using AI, centered on science education and human AI use, not AI-conducted research.",borderline,borderline,needs_adjudication,0
2606.17029,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"RL rubric-supervision data for generic deep-research report agents evaluated on general deep-research benchmarks, not scientific research work.",exclude,exclude,agree,0
2606.17076,include,IC1,BR6,"Agentic system autonomously plans, executes, and adversarially self-reviews end-to-end climate-research analysis workflows on domain science data.",include,include,agree,0
2606.17915,exclude,EC8_GENERIC_ANALYSIS,BR6,"Multi-agent AutoML/MLOps data-engineering platform for BDaaS lifecycle automation, not scientific research.",exclude,exclude,agree,0
2606.18191,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"Benchmark for enterprise personalized workflow prediction by information-seeking agents, not scientific/academic research work.",exclude,exclude,agree,0
2606.18508,exclude,EC1,none,Generic RAG retrieval method with no autonomous research system as subject.,exclude,exclude,agree,0
2606.18874,include,IC1,none,"Research harness that runs AI scientists' synthesis, experimentation, and validation as inspectable, accountable autonomous research processes.",include,include,agree,0
2606.18936,exclude,EC1,none,"Model-level safety/risk-recognition QA benchmark for science-oriented LLMs, not a benchmark for autonomous research-performing systems.",borderline,include,needs_adjudication,0
2606.19893,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,"RL training framework for general deep-research/information-gathering agents evaluated on generic benchmarks (GAIA, Xbench-DS).",borderline,exclude,needs_adjudication,0
2606.19899,include,IC3,BR5,Evaluation-methodology and governance study for assessing capabilities and risks of agentic AI scientists in biology.,include,include,agree,0
2606.20120,exclude,EC2,BR4,Protocol-to-command translation and robotic execution capability without a closed loop deciding what experiment to run next.,include,include,agree,1
2606.20122,exclude,EC9_GENERIC_DEEPRESEARCH,BR7,Outline optimization for generic open-ended deep-research report generation evaluated on general deep-research benchmarks.,exclude,exclude,agree,0
2606.20753,include,IC3,BR4,Perspective/survey on autonomous discovery ecosystems with closed hypothesis-experiment feedback loops in polymer science.,include,include,agree,0
2606.21024,include,IC1,none,"Negative-knowledge memory layer for autonomous research agents that propose and run scientific experiments, evaluated on ScienceAgentBench and PDE research.",include,include,agree,0
2606.21401,exclude,EC1,none,"GPU/CPU cluster scheduling infrastructure for serving agentic workloads, not a research-performing system.",exclude,exclude,agree,0
2606.22610,include,IC1,BR1,"Multi-agent system autonomously carries a project from ideation through experiments to a finished paper, with optional human refinement.",include,include,agree,0
2606.22859,include,IC3,BR5,Position paper on AI scientists as autonomous discovery engines and institutional governance/verification for them.,include,include,agree,0
2606.22866,include,IC1,BR1,AI co-scientist produces the substantive algorithm-discovery output (cross-domain search and design) with only sparse high-level human steering.,include,include,agree,0
